25-8-12:[0.0, 1.5, 0.0, 1.725, 0.0, 0.0, 0.0, 0.0, 0.0]
25-8-13:[0.0, 0.0, 0.0, 1.5750000000000002, 0.0, 0.0, 0.0, 0.0, 0.0]
144-6-10:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.85, 0.0]
144-6-11:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 6.25]
25-8-10:[0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0]
126-45-31:[3.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0]
11-25-3:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
26-62-0:[0.0, 0.0, 0.0, 0.0, -1.5, 0.0, 0.0, 0.0, 0.0]
26-62-1:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
11-25-6:[0.0, 2.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
11-25-7:[0.0, 1.5, 0.0, 0.0, 0.0, 1.5, 0.0, 2.9962500000000003, 4.477911562500001]
11-25-8:[0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0]
9-38-13:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0]
9-38-11:[0.0, 1.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
65-37-36:[0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9250000000000003]
9-38-10:[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]
77-21-30:[0.0, 1.6458750000000002, 0.0, 0.0, 0.0, -0.9177062500000001, 0.0, 0.0, 0.0]
77-21-31:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5-36-20:[0.0, 0.0, 0.0, 0.0, 1.7787500000000003, 0.0, 0.0, 0.0, 0.0]
